runtime,Origin,Destination,distance,travel_time,duration_value,travel_mode
2020-03-04 20:59:22.343209,"51.520406, -0.085969","51.61373022987422, 0.04507917077076933",16.7 km,42 mins,2548,transit
2020-03-04 20:59:22.673398,"51.520406, -0.085969","51.602931581660485, 0.08250308913566681",19.0 km,47 mins,2848,transit
2020-03-04 20:59:23.008186,"51.520406, -0.085969","51.58962250860405, 0.11480797429395283",20.5 km,59 mins,3525,transit
2020-03-04 20:59:23.362696,"51.520406, -0.085969","51.57420940707331, 0.1410122983993041",18.3 km,48 mins,2879,transit
2020-03-04 20:59:23.693853,"51.520406, -0.085969","51.55716247765638, 0.16031991061172135",25.2 km,52 mins,3102,transit
2020-03-04 20:59:24.108593,"51.520406, -0.085969","51.53900121102376, 0.17214421319156023",20.0 km,51 mins,3055,transit
2020-03-04 20:59:24.427917,"51.520406, -0.085969","51.52027841957043, 0.17612597042908135",21.7 km,1 hour 3 mins,3779,transit
2020-03-04 20:59:24.767761,"51.520406, -0.085969","51.501563322086376, 0.17214421319156023",25.4 km,1 hour 30 mins,5375,transit
2020-03-04 20:59:25.126052,"51.520406, -0.085969","51.48342420938037, 0.1603199106117214",23.5 km,1 hour 8 mins,4070,transit
2020-03-04 20:59:25.514889,"51.520406, -0.085969","51.46641122182025, 0.14101229839930415",20.4 km,55 mins,3329,transit
2020-03-04 20:59:25.873822,"51.520406, -0.085969","51.451039756259746, 0.11480797429395286",21.6 km,1 hour 7 mins,4045,transit
2020-03-04 20:59:26.258342,"51.520406, -0.085969","51.437774991421506, 0.08250308913566687",17.0 km,43 mins,2591,transit
2020-03-04 20:59:26.653960,"51.520406, -0.085969","51.42701797944891, 0.04507917077076933",16.2 km,55 mins,3306,transit
2020-03-04 20:59:27.022260,"51.520406, -0.085969","51.419093699115614, 0.003673311474113021",15.6 km,53 mins,3163,transit
2020-03-04 20:59:27.337205,"51.520406, -0.085969","51.414241405179894, -0.04045637812600279",15.0 km,40 mins,2395,transit
2020-03-04 20:59:27.714297,"51.520406, -0.085969","51.41260754055957, -0.08596899999999998",18.0 km,57 mins,3439,transit
2020-03-04 20:59:28.284576,"51.520406, -0.085969","51.414241405179894, -0.13148162187399728",14.5 km,44 mins,2656,transit
2020-03-04 20:59:28.588288,"51.520406, -0.085969","51.419093699115614, -0.175611311474113",13.9 km,34 mins,2035,transit
2020-03-04 20:59:28.973092,"51.520406, -0.085969","51.42701797944891, -0.2170171707707694",17.7 km,54 mins,3268,transit
2020-03-04 20:59:29.366054,"51.520406, -0.085969","51.437774991421506, -0.2544410891356668",20.3 km,1 hour 15 mins,4498,transit
2020-03-04 20:59:29.709791,"51.520406, -0.085969","51.451039756259746, -0.2867459742939528",24.8 km,1 hour 13 mins,4370,transit
2020-03-04 20:59:30.084398,"51.520406, -0.085969","51.46641122182025, -0.3129502983993041",22.8 km,58 mins,3473,transit
2020-03-04 20:59:30.436581,"51.520406, -0.085969","51.48342420938037, -0.33225791061172144",23.5 km,1 hour 10 mins,4221,transit
2020-03-04 20:59:30.755734,"51.520406, -0.085969","51.501563322086376, -0.3440822131915603",22.4 km,1 hour 14 mins,4440,transit
2020-03-04 20:59:31.071855,"51.520406, -0.085969","51.52027841957043, -0.3480639704290813",24.8 km,1 hour 6 mins,3938,transit
2020-03-04 20:59:31.418583,"51.520406, -0.085969","51.53900121102376, -0.3440822131915603",21.7 km,51 mins,3041,transit
2020-03-04 20:59:31.850643,"51.520406, -0.085969","51.55716247765638, -0.33225791061172133",24.6 km,56 mins,3388,transit
2020-03-04 20:59:32.461881,"51.520406, -0.085969","51.57420940707331, -0.3129502983993041",20.2 km,44 mins,2616,transit
2020-03-04 20:59:33.044968,"51.520406, -0.085969","51.58962250860405, -0.2867459742939528",21.4 km,49 mins,2946,transit
2020-03-04 20:59:33.363961,"51.520406, -0.085969","51.602931581660485, -0.2544410891356669",18.8 km,47 mins,2820,transit
2020-03-04 20:59:33.687735,"51.520406, -0.085969","51.61373022987422, -0.21701717077076949",18.6 km,55 mins,3293,transit
2020-03-04 20:59:34.056137,"51.520406, -0.085969","51.621688452479376, -0.175611311474113",18.3 km,50 mins,2979,transit
2020-03-04 20:59:34.405435,"51.520406, -0.085969","51.62656290070669, -0.13148162187399726",17.9 km,53 mins,3208,transit
2020-03-04 20:59:34.730021,"51.520406, -0.085969","51.628204459440425, -0.08596900000000007",16.7 km,54 mins,3244,transit
2020-03-04 20:59:35.083202,"51.520406, -0.085969","51.637187664393785, -0.085969",15.9 km,50 mins,3025,transit
2020-03-04 20:59:35.432391,"51.520406, -0.085969","51.6354089597473, -0.036663607287823696",17.3 km,40 mins,2398,transit
2020-03-04 20:59:35.792253,"51.520406, -0.085969","51.63012730194978, 0.011143596992965507",18.0 km,46 mins,2773,transit
2020-03-04 20:59:36.180051,"51.520406, -0.085969","51.62150435466726, 0.05599996460365621",24.7 km,1 hour 7 mins,4011,transit
2020-03-04 20:59:36.476317,"51.520406, -0.085969","51.60980393280597, 0.09654253901901814",21.5 km,51 mins,3030,transit
2020-03-04 20:59:36.864058,"51.520406, -0.085969","51.59538376613908, 0.13153947312671257",27.2 km,57 mins,3432,transit
2020-03-04 20:59:37.180231,"51.520406, -0.085969","51.57868436025193, 0.15992745332198732",23.4 km,56 mins,3344,transit
2020-03-04 20:59:37.580069,"51.520406, -0.085969","51.560215326331544, 0.18084399421395078",23.3 km,56 mins,3369,transit
2020-03-04 20:59:37.930142,"51.520406, -0.085969","51.54053963001772, 0.1936536263133057",22.8 km,52 mins,3112,transit
2020-03-04 20:59:38.240745,"51.520406, -0.085969","51.52025627023437, 0.19796718595743631",23.4 km,50 mins,3025,transit
2020-03-04 20:59:38.458288,"51.520406, -0.085969","51.499981940161504, 0.1936536263133057",API ERROR,API ERROR,0,transit
2020-03-04 20:59:38.784069,"51.520406, -0.085969","51.480332243897266, 0.18084399421395078",24.8 km,57 mins,3445,transit
2020-03-04 20:59:39.095120,"51.520406, -0.085969","51.46190304446316, 0.15992745332198735",26.9 km,59 mins,3554,transit
2020-03-04 20:59:39.694381,"51.520406, -0.085969","51.44525250297132, 0.1315394731267126",22.9 km,1 hour 3 mins,3751,transit
2020-03-04 20:59:40.086326,"51.520406, -0.085969","51.43088433690632, 0.09654253901901819",19.2 km,46 mins,2752,transit
2020-03-04 20:59:40.429574,"51.520406, -0.085969","51.419232779813456, 0.05599996460365621",17.0 km,50 mins,3027,transit
2020-03-04 20:59:40.774735,"51.520406, -0.085969","51.410649667588885, 0.011143596992965568",16.3 km,52 mins,3110,transit
2020-03-04 20:59:41.100715,"51.520406, -0.085969","51.405394010343656, -0.03666360728782372",16.3 km,44 mins,2631,transit
2020-03-04 20:59:41.432025,"51.520406, -0.085969","51.4036243356062, -0.08596899999999998",17.6 km,44 mins,2656,transit
2020-03-04 20:59:41.768959,"51.520406, -0.085969","51.405394010343656, -0.13527439271217637",19.3 km,1 hour 3 mins,3807,transit
2020-03-04 20:59:42.107267,"51.520406, -0.085969","51.410649667588885, -0.18308159699296553",14.8 km,45 mins,2675,transit
2020-03-04 20:59:42.473193,"51.520406, -0.085969","51.419232779813456, -0.2279379646036563",19.6 km,57 mins,3428,transit
2020-03-04 20:59:42.816951,"51.520406, -0.085969","51.43088433690632, -0.26848053901901814",22.2 km,1 hour 22 mins,4945,transit
2020-03-04 20:59:43.204519,"51.520406, -0.085969","51.44525250297132, -0.3034774731267126",25.0 km,1 hour 10 mins,4179,transit
2020-03-04 20:59:43.582231,"51.520406, -0.085969","51.46190304446316, -0.3318654533219872",25.9 km,1 hour 5 mins,3920,transit
2020-03-04 20:59:43.911820,"51.520406, -0.085969","51.480332243897266, -0.3527819942139508",22.7 km,58 mins,3487,transit
2020-03-04 20:59:44.229622,"51.520406, -0.085969","51.499981940161504, -0.3655916263133057",25.7 km,1 hour 6 mins,3934,transit
2020-03-04 20:59:44.641261,"51.520406, -0.085969","51.52025627023437, -0.3699051859574363",26.3 km,1 hour 9 mins,4130,transit
2020-03-04 20:59:44.994813,"51.520406, -0.085969","51.54053963001772, -0.3655916263133057",24.0 km,1 hour 1 min,3689,transit
2020-03-04 20:59:45.449532,"51.520406, -0.085969","51.560215326331544, -0.3527819942139508",24.0 km,58 mins,3464,transit
2020-03-04 20:59:45.828939,"51.520406, -0.085969","51.57868436025193, -0.3318654533219873",21.4 km,44 mins,2647,transit
2020-03-04 20:59:46.175718,"51.520406, -0.085969","51.59538376613908, -0.3034774731267126",21.7 km,52 mins,3105,transit
2020-03-04 20:59:46.518821,"51.520406, -0.085969","51.60980393280597, -0.26848053901901825",18.9 km,49 mins,2914,transit
2020-03-04 20:59:46.828024,"51.520406, -0.085969","51.62150435466726, -0.2279379646036564",19.7 km,59 mins,3527,transit
2020-03-04 20:59:47.218536,"51.520406, -0.085969","51.63012730194978, -0.18308159699296547",18.9 km,40 mins,2389,transit
2020-03-04 20:59:47.540845,"51.520406, -0.085969","51.6354089597473, -0.13527439271217634",17.7 km,51 mins,3048,transit
2020-03-04 20:59:47.882538,"51.520406, -0.085969","51.637187664393785, -0.08596900000000009",15.9 km,50 mins,3025,transit
2020-03-04 20:59:48.225788,"51.520406, -0.085969","51.64617086934716, -0.085969",18.2 km,55 mins,3291,transit
2020-03-04 20:59:48.906005,"51.520406, -0.085969","51.644254964864054, -0.03287082388582531",16.9 km,35 mins,2079,transit
2020-03-04 20:59:49.259837,"51.520406, -0.085969","51.63856594231702, 0.018613904807055267",18.4 km,51 mins,3065,transit
2020-03-04 20:59:49.611430,"51.520406, -0.085969","51.629278032881764, 0.0669207855411675",19.5 km,44 mins,2613,transit
2020-03-04 20:59:49.923720,"51.520406, -0.085969","51.61667554657935, 0.11058201509168797",22.6 km,58 mins,3489,transit
2020-03-04 20:59:50.261128,"51.520406, -0.085969","51.601143977607705, 0.14827099219336504",26.0 km,57 mins,3444,transit
2020-03-04 20:59:50.583809,"51.520406, -0.085969","51.58315797827054, 0.17884261945798133",22.5 km,40 mins,2400,transit
2020-03-04 20:59:50.979990,"51.520406, -0.085969","51.563266605354976, 0.20136807966834877",23.0 km,51 mins,3069,transit
2020-03-04 20:59:51.299665,"51.520406, -0.085969","51.54207632772711, 0.21516303432035336",28.0 km,1 hour 2 mins,3733,transit
2020-03-04 20:59:52.068181,"51.520406, -0.085969","51.520232348966076, 0.21980839380395312",25.4 km,1 hour 23 mins,4964,transit
2020-03-04 20:59:52.332281,"51.520406, -0.085969","51.49839884251027, 0.21516303432035336",API ERROR,API ERROR,0,transit
2020-03-04 20:59:52.702849,"51.520406, -0.085969","51.477238718729915, 0.20136807966834877",28.0 km,1 hour 10 mins,4219,transit
2020-03-04 20:59:53.028303,"51.520406, -0.085969","51.45739354432251, 0.17884261945798138",25.4 km,1 hour 3 mins,3807,transit
2020-03-04 20:59:53.380394,"51.520406, -0.085969","51.43946421606578, 0.1482709921933651",21.8 km,43 mins,2588,transit
2020-03-04 20:59:53.762122,"51.520406, -0.085969","51.4239929554653, 0.11058201509168805",29.4 km,1 hour 7 mins,4026,transit
2020-03-04 20:59:54.102994,"51.520406, -0.085969","51.41144714074519, 0.0669207855411675",18.6 km,53 mins,3205,transit
2020-03-04 20:59:54.493063,"51.520406, -0.085969","51.40220543058701, 0.018613904807055315",21.6 km,59 mins,3523,transit
2020-03-04 20:59:54.818585,"51.520406, -0.085969","51.39654656256365, -0.03287082388582534",20.1 km,53 mins,3187,transit
2020-03-04 20:59:55.223030,"51.520406, -0.085969","51.39464113065282, -0.08596899999999998",16.9 km,39 mins,2334,transit
2020-03-04 20:59:55.595046,"51.520406, -0.085969","51.39654656256365, -0.13906717611417477",20.1 km,1 hour 12 mins,4301,transit
2020-03-04 20:59:55.916622,"51.520406, -0.085969","51.40220543058701, -0.19055190480705528",16.8 km,42 mins,2491,transit
2020-03-04 20:59:56.231918,"51.520406, -0.085969","51.41144714074519, -0.2388587855411676",19.2 km,59 mins,3549,transit
2020-03-04 20:59:56.567549,"51.520406, -0.085969","51.4239929554653, -0.282520015091688",23.8 km,1 hour 19 mins,4765,transit
2020-03-04 20:59:56.915706,"51.520406, -0.085969","51.43946421606578, -0.320208992193365",28.1 km,1 hour 31 mins,5447,transit
2020-03-04 20:59:57.407714,"51.520406, -0.085969","51.45739354432251, -0.3507806194579812",27.6 km,1 hour 4 mins,3858,transit
2020-03-04 20:59:57.746784,"51.520406, -0.085969","51.477238718729915, -0.3733060796683488",23.8 km,1 hour 13 mins,4352,transit
2020-03-04 20:59:58.157655,"51.520406, -0.085969","51.49839884251027, -0.3871010343203534",23.8 km,1 hour 2 mins,3743,transit
2020-03-04 20:59:58.495643,"51.520406, -0.085969","51.520232348966076, -0.3917463938039531",27.7 km,1 hour 16 mins,4531,transit
2020-03-04 20:59:58.849928,"51.520406, -0.085969","51.54207632772711, -0.3871010343203534",25.0 km,1 hour 8 mins,4056,transit
2020-03-04 20:59:59.182604,"51.520406, -0.085969","51.563266605354976, -0.3733060796683488",24.9 km,55 mins,3307,transit
2020-03-04 20:59:59.505832,"51.520406, -0.085969","51.58315797827054, -0.35078061945798134",22.7 km,47 mins,2838,transit
2020-03-04 20:59:59.861544,"51.520406, -0.085969","51.601143977607705, -0.3202089921933651",23.5 km,56 mins,3348,transit
2020-03-04 21:00:00.211619,"51.520406, -0.085969","51.61667554657935, -0.2825200150916881",20.3 km,51 mins,3057,transit
2020-03-04 21:00:00.557884,"51.520406, -0.085969","51.629278032881764, -0.2388587855411677",22.1 km,57 mins,3447,transit
2020-03-04 21:00:00.856602,"51.520406, -0.085969","51.63856594231702, -0.19055190480705522",20.0 km,53 mins,3164,transit
2020-03-04 21:00:01.204202,"51.520406, -0.085969","51.644254964864054, -0.13906717611417474",19.8 km,56 mins,3388,transit
2020-03-04 21:00:01.539960,"51.520406, -0.085969","51.64617086934716, -0.08596900000000009",18.2 km,55 mins,3291,transit
2020-03-04 21:00:01.832113,"51.520406, -0.085969","51.655154074300526, -0.085969",17.3 km,46 mins,2762,transit
2020-03-04 21:00:02.176650,"51.520406, -0.085969","51.65310091601877, -0.02907802695350761",18.5 km,39 mins,2320,transit
2020-03-04 21:00:02.499165,"51.520406, -0.085969","51.64700437343998, 0.02608423663147549",24.0 km,1 hour 18 mins,4683,transit
2020-03-04 21:00:02.841210,"51.520406, -0.085969","51.63705126424013, 0.07784163566833073",24.9 km,1 hour 11 mins,4271,transit
2020-03-04 21:00:03.146552,"51.520406, -0.085969","51.62354642257559, 0.12462151936824979",23.0 km,1 hour 4 mins,3839,transit
2020-03-04 21:00:03.510955,"51.520406, -0.085969","51.60690314252844, 0.16500253305032858",25.7 km,59 mins,3560,transit
2020-03-04 21:00:03.826270,"51.520406, -0.085969","51.58763026065207, 0.19775779766979176",23.1 km,42 mins,2494,transit
2020-03-04 21:00:04.138384,"51.520406, -0.085969","51.56631631434433, 0.2218921671173388",25.0 km,48 mins,2851,transit
2020-03-04 21:00:04.464281,"51.520406, -0.085969","51.5436113039409, 0.23667243681923195",30.5 km,1 hour 16 mins,4565,transit
2020-03-04 21:00:04.758879,"51.520406, -0.085969","51.52020665576894, 0.24164959337769715",35.5 km,1 hour 54 mins,6836,transit
2020-03-04 21:00:05.111383,"51.520406, -0.085969","51.49681402934915, 0.23667243681923195",30.4 km,1 hour 9 mins,4130,transit
2020-03-04 21:00:05.466457,"51.520406, -0.085969","51.47414363426265, 0.22189216711733892",32.8 km,1 hour 42 mins,6123,transit
2020-03-04 21:00:05.792251,"51.520406, -0.085969","51.452882721873216, 0.19775779766979182",26.8 km,1 hour 8 mins,4075,transit
2020-03-04 21:00:06.464493,"51.520406, -0.085969","51.433674896019234, 0.16500253305032864",23.3 km,1 hour 3 mins,3790,transit
2020-03-04 21:00:06.852082,"51.520406, -0.085969","51.41710084749698, 0.12462151936824986",28.7 km,1 hour 9 mins,4149,transit
2020-03-04 21:00:07.230045,"51.520406, -0.085969","51.40366106251621, 0.07784163566833073",29.2 km,1 hour 10 mins,4194,transit
2020-03-04 21:00:07.677731,"51.520406, -0.085969","51.393760988247934, 0.026084236631475542",28.5 km,1 hour 3 mins,3770,transit
2020-03-04 21:00:08.042966,"51.520406, -0.085969","51.387699061877136, -0.029078026953507644",19.3 km,45 mins,2681,transit
2020-03-04 21:00:08.410925,"51.520406, -0.085969","51.38565792569947, -0.08596899999999998",20.9 km,40 mins,2402,transit
2020-03-04 21:00:08.781332,"51.520406, -0.085969","51.387699061877136, -0.14285997304649245",23.7 km,58 mins,3502,transit
2020-03-04 21:00:09.155314,"51.520406, -0.085969","51.393760988247934, -0.19802223663147547",17.8 km,53 mins,3192,transit
2020-03-04 21:00:09.526716,"51.520406, -0.085969","51.40366106251621, -0.24977963566833083",20.9 km,57 mins,3423,transit
2020-03-04 21:00:09.910164,"51.520406, -0.085969","51.41710084749698, -0.2965595193682498",26.5 km,1 hour 4 mins,3850,transit
2020-03-04 21:00:10.303990,"51.520406, -0.085969","51.433674896019234, -0.3369405330503286",26.8 km,1 hour 8 mins,4083,transit
2020-03-04 21:00:10.669992,"51.520406, -0.085969","51.452882721873216, -0.36969579766979177",27.5 km,1 hour 7 mins,4024,transit
2020-03-04 21:00:11.012947,"51.520406, -0.085969","51.47414363426265, -0.3938301671173389",26.4 km,1 hour 11 mins,4249,transit
2020-03-04 21:00:11.359805,"51.520406, -0.085969","51.49681402934915, -0.4086104368192319",28.5 km,1 hour 5 mins,3882,transit
2020-03-04 21:00:11.709003,"51.520406, -0.085969","51.52020665576894, -0.41358759337769724",35.8 km,1 hour 18 mins,4664,transit
2020-03-04 21:00:12.053695,"51.520406, -0.085969","51.5436113039409, -0.4086104368192319",31.7 km,1 hour 19 mins,4737,transit
2020-03-04 21:00:12.379975,"51.520406, -0.085969","51.56631631434433, -0.39383016711733887",26.8 km,1 hour 2 mins,3743,transit
2020-03-04 21:00:12.689573,"51.520406, -0.085969","51.58763026065207, -0.36969579766979177",23.5 km,51 mins,3033,transit
2020-03-04 21:00:13.058001,"51.520406, -0.085969","51.60690314252844, -0.3369405330503286",25.3 km,1 hour 3 mins,3761,transit
2020-03-04 21:00:13.419742,"51.520406, -0.085969","51.62354642257559, -0.2965595193682499",24.8 km,58 mins,3501,transit
2020-03-04 21:00:13.700746,"51.520406, -0.085969","51.63705126424013, -0.24977963566833097",24.3 km,1 hour 4 mins,3839,transit
2020-03-04 21:00:13.931456,"51.520406, -0.085969","51.64700437343998, -0.19802223663147545",21.8 km,49 mins,2921,transit
2020-03-04 21:00:14.181294,"51.520406, -0.085969","51.65310091601877, -0.14285997304649242",20.6 km,56 mins,3337,transit
2020-03-04 21:00:14.452539,"51.520406, -0.085969","51.655154074300526, -0.08596900000000009",17.3 km,46 mins,2762,transit
2020-03-04 21:00:14.709953,"51.520406, -0.085969","51.52938920495337, -0.085969",1.4 km,9 mins,556,transit
2020-03-04 21:00:14.985833,"51.520406, -0.085969","51.52925270316322, -0.08217630454375259",1.8 km,14 mins,835,transit
2020-03-04 21:00:15.315339,"51.520406, -0.085969","51.52884734774285, -0.07849884825116332",1.6 km,16 mins,931,transit
2020-03-04 21:00:15.649375,"51.520406, -0.085969","51.52818546215703, -0.07504836879379834",1.6 km,18 mins,1053,transit
2020-03-04 21:00:15.949355,"51.520406, -0.085969","51.52728716810472, -0.07192970725236088",1.8 km,17 mins,1035,transit
